epoch,itr,loss,maskA,maskB,time_ms
26,193,0.00318,32.00000,32.00000,1142
26,209,0.00318,31.00000,33.00000,1139
26,225,0.00318,30.00000,34.00000,3598
26,241,0.00317,34.00000,30.00000,1151
26,257,0.00318,32.00000,32.00000,1147
26,273,0.00318,28.00000,36.00000,1061
26,289,0.00318,26.00000,38.00000,1018
26,305,0.00318,38.00000,26.00000,1219
26,321,0.00320,34.00000,30.00000,1155
26,337,0.00320,33.00000,31.00000,1159
26,353,0.00321,29.00000,35.00000,1104
26,369,0.00322,36.00000,28.00000,1155
26,385,0.00321,33.00000,31.00000,3664
27,1,0.00260,35.00000,29.00000,1188
27,17,0.00306,29.00000,35.00000,1106
27,33,0.00305,35.00000,29.00000,1168
27,49,0.00306,27.00000,37.00000,1053
27,65,0.00308,32.00000,32.00000,1148
27,81,0.00306,29.00000,35.00000,1099
27,97,0.00305,28.00000,36.00000,1065
27,113,0.00305,35.00000,29.00000,1150
27,129,0.00306,36.00000,28.00000,1149
27,145,0.00306,30.00000,34.00000,1084
27,161,0.00307,35.00000,29.00000,1165
27,177,0.00309,37.00000,27.00000,1187
27,193,0.00311,28.00000,36.00000,1064
27,209,0.00313,25.00000,39.00000,1002
27,225,0.00313,31.00000,33.00000,1127
27,241,0.00313,27.00000,37.00000,1064
27,257,0.00312,30.00000,34.00000,1083
27,273,0.00312,37.00000,27.00000,1194
27,289,0.00312,32.00000,32.00000,1144
27,305,0.00312,36.00000,28.00000,1152
27,321,0.00313,37.00000,27.00000,1189
27,337,0.00314,34.00000,30.00000,1160
27,353,0.00313,37.00000,27.00000,1173
27,369,0.00313,28.00000,36.00000,1060
27,385,0.00312,38.00000,26.00000,1220
28,1,0.00322,30.00000,34.00000,1103
28,17,0.00313,37.00000,27.00000,1193
28,33,0.00299,28.00000,36.00000,1057
28,49,0.00308,29.00000,35.00000,1094
28,65,0.00304,36.00000,28.00000,1153
28,81,0.00306,35.00000,29.00000,1166
28,97,0.00307,34.00000,30.00000,1160
28,113,0.00310,25.00000,39.00000,994
28,129,0.00308,38.00000,26.00000,1204
28,145,0.00311,34.00000,30.00000,1154
28,161,0.00312,31.00000,33.00000,1138
28,177,0.00313,26.00000,38.00000,1021
28,193,0.00313,25.00000,39.00000,1000
28,209,0.00314,30.00000,34.00000,1084
28,225,0.00316,33.00000,31.00000,1146
28,241,0.00316,26.00000,38.00000,1019
28,257,0.00315,31.00000,33.00000,1132
28,273,0.00314,31.00000,33.00000,1136
28,289,0.00315,37.00000,27.00000,1188
28,305,0.00315,34.00000,30.00000,1157
28,321,0.00316,26.00000,38.00000,1018
28,337,0.00315,34.00000,30.00000,1155
28,353,0.00315,35.00000,29.00000,1160
28,369,0.00314,26.00000,38.00000,1023
28,385,0.00314,34.00000,30.00000,1155
29,1,0.00356,29.00000,35.00000,1085
29,17,0.00311,30.00000,34.00000,1082
29,33,0.00302,33.00000,31.00000,1154
29,49,0.00307,37.00000,27.00000,1184
29,65,0.00311,34.00000,30.00000,1158
29,81,0.00312,34.00000,30.00000,1156
29,97,0.00315,26.00000,38.00000,3557
29,113,0.00317,29.00000,35.00000,1104
29,129,0.00316,26.00000,38.00000,1022
29,145,0.00314,33.00000,31.00000,1141
29,161,0.00315,28.00000,36.00000,1056
29,177,0.00313,33.00000,31.00000,1151
29,193,0.00313,33.00000,31.00000,1153
29,209,0.00314,32.00000,32.00000,1150
29,225,0.00315,29.00000,35.00000,1101
29,241,0.00314,34.00000,30.00000,1159
29,257,0.00314,30.00000,34.00000,1087
29,273,0.00313,33.00000,31.00000,1141
29,289,0.00312,37.00000,27.00000,1175
29,305,0.00313,28.00000,36.00000,1058
29,321,0.00313,36.00000,28.00000,1152
29,337,0.00313,35.00000,29.00000,1165
29,353,0.00312,29.00000,35.00000,1094
29,369,0.00313,25.00000,39.00000,3535
29,385,0.00313,30.00000,34.00000,3614
30,1,0.00382,27.00000,37.00000,1095
30,17,0.00322,26.00000,38.00000,1022
30,33,0.00320,30.00000,34.00000,3609
30,49,0.00322,32.00000,32.00000,1151
30,65,0.00314,29.00000,35.00000,3635
30,81,0.00311,30.00000,34.00000,3632
30,97,0.00311,26.00000,38.00000,3355
30,113,0.00310,34.00000,30.00000,1144
30,129,0.00309,29.00000,35.00000,1086
30,145,0.00309,35.00000,29.00000,1158
30,161,0.00308,35.00000,29.00000,1158
30,177,0.00308,32.00000,32.00000,1146
30,193,0.00309,27.00000,37.00000,1053
30,209,0.00308,32.00000,32.00000,1135
30,225,0.00308,29.00000,35.00000,1095
30,241,0.00307,28.00000,36.00000,1059
30,257,0.00307,28.00000,36.00000,1062
30,273,0.00309,32.00000,32.00000,1149
30,289,0.00308,28.00000,36.00000,1062
30,305,0.00308,34.00000,30.00000,1155
30,321,0.00307,27.00000,37.00000,1066
30,337,0.00308,33.00000,31.00000,1159
30,353,0.00306,32.00000,32.00000,1152
30,369,0.00306,30.00000,34.00000,1079
30,385,0.00307,26.00000,38.00000,1020
31,1,0.00230,38.00000,26.00000,1209
31,17,0.00292,31.00000,33.00000,1140
31,33,0.00294,31.00000,33.00000,1125
31,49,0.00293,32.00000,32.00000,1145
31,65,0.00295,28.00000,36.00000,1055
31,81,0.00303,26.00000,38.00000,1016
31,97,0.00301,34.00000,30.00000,1158
31,113,0.00302,37.00000,27.00000,1188
31,129,0.00300,32.00000,32.00000,1151
31,145,0.00301,29.00000,35.00000,1099
31,161,0.00303,27.00000,37.00000,1065
31,177,0.00303,34.00000,30.00000,1159
31,193,0.00303,28.00000,36.00000,1064
31,209,0.00303,31.00000,33.00000,1133
31,225,0.00302,29.00000,35.00000,1099
31,241,0.00302,32.00000,32.00000,1146
31,257,0.00301,31.00000,33.00000,1137
31,273,0.00302,36.00000,28.00000,1156
31,289,0.00302,37.00000,27.00000,1187
31,305,0.00302,33.00000,31.00000,3673
31,321,0.00303,31.00000,33.00000,1144
31,337,0.00303,36.00000,28.00000,1145
31,353,0.00303,33.00000,31.00000,1147
31,369,0.00303,28.00000,36.00000,1060
31,385,0.00303,29.00000,35.00000,1099
32,1,0.00284,30.00000,34.00000,1088
32,17,0.00310,27.00000,37.00000,1056
32,33,0.00308,33.00000,31.00000,1152
32,49,0.00309,30.00000,34.00000,1081
32,65,0.00307,30.00000,34.00000,1080
32,81,0.00309,29.00000,35.00000,1098
32,97,0.00308,27.00000,37.00000,1063
32,113,0.00309,26.00000,38.00000,1024
32,129,0.00308,30.00000,34.00000,1063
32,145,0.00310,30.00000,34.00000,1078
32,161,0.00310,34.00000,30.00000,3668
32,177,0.00311,35.00000,29.00000,1159
32,193,0.00310,30.00000,34.00000,1076
32,209,0.00311,25.00000,39.00000,998
32,225,0.00311,31.00000,33.00000,1136
32,241,0.00311,25.00000,39.00000,1000
32,257,0.00312,27.00000,37.00000,1066
32,273,0.00312,30.00000,34.00000,1086
32,289,0.00311,31.00000,33.00000,1141
32,305,0.00311,37.00000,27.00000,1185
32,321,0.00311,30.00000,34.00000,1084
32,337,0.00311,38.00000,26.00000,1214
32,353,0.00310,25.00000,39.00000,991
32,369,0.00310,35.00000,29.00000,1158
32,385,0.00309,32.00000,32.00000,1141
33,1,0.00312,30.00000,34.00000,1099
33,17,0.00299,26.00000,38.00000,1019
33,33,0.00293,27.00000,37.00000,1066
33,49,0.00294,31.00000,33.00000,1135
33,65,0.00290,35.00000,29.00000,1163
33,81,0.00290,32.00000,32.00000,1145
33,97,0.00291,35.00000,29.00000,1156
33,113,0.00293,29.00000,35.00000,1100
33,129,0.00296,28.00000,36.00000,1061
33,145,0.00296,31.00000,33.00000,1140
33,161,0.00298,33.00000,31.00000,1160
33,177,0.00299,26.00000,38.00000,3557
33,193,0.00297,36.00000,28.00000,3681
33,209,0.00297,35.00000,29.00000,1169
33,225,0.00299,26.00000,38.00000,1020
33,241,0.00300,30.00000,34.00000,1085
33,257,0.00300,26.00000,38.00000,1019
33,273,0.00300,26.00000,38.00000,1022
33,289,0.00301,36.00000,28.00000,1156
33,305,0.00301,29.00000,35.00000,1101
33,321,0.00301,30.00000,34.00000,1085
33,337,0.00301,37.00000,27.00000,1188
33,353,0.00302,30.00000,34.00000,1085
33,369,0.00302,26.00000,38.00000,1020
33,385,0.00302,32.00000,32.00000,1149
34,1,0.00256,34.00000,30.00000,1716
34,17,0.00287,34.00000,30.00000,1160
34,33,0.00286,28.00000,36.00000,1053
34,49,0.00287,35.00000,29.00000,1156
34,65,0.00296,28.00000,36.00000,1066
34,81,0.00301,31.00000,33.00000,3669
34,97,0.00299,30.00000,34.00000,3604
34,113,0.00299,26.00000,38.00000,3558
34,129,0.00299,33.00000,31.00000,1155
34,145,0.00300,33.00000,31.00000,1158
34,161,0.00299,34.00000,30.00000,1158
34,177,0.00299,37.00000,27.00000,1187
34,193,0.00299,29.00000,35.00000,1102
34,209,0.00298,34.00000,30.00000,1156
34,225,0.00298,28.00000,36.00000,1061
34,241,0.00299,28.00000,36.00000,1060
34,257,0.00301,38.00000,26.00000,1222
34,273,0.00300,37.00000,27.00000,1187
34,289,0.00300,37.00000,27.00000,1191
34,305,0.00300,33.00000,31.00000,1156
34,321,0.00300,32.00000,32.00000,1145
34,337,0.00300,30.00000,34.00000,1079
34,353,0.00299,27.00000,37.00000,1066
34,369,0.00299,37.00000,27.00000,1185
34,385,0.00298,37.00000,27.00000,1180
35,1,0.00268,34.00000,30.00000,3611
35,17,0.00290,36.00000,28.00000,1151
35,33,0.00302,26.00000,38.00000,1020
35,49,0.00299,38.00000,26.00000,1215
35,65,0.00300,35.00000,29.00000,1165
35,81,0.00299,36.00000,28.00000,1158
35,97,0.00297,37.00000,27.00000,1179
35,113,0.00294,25.00000,39.00000,1001
35,129,0.00294,30.00000,34.00000,1081
35,145,0.00295,32.00000,32.00000,1144
35,161,0.00296,26.00000,38.00000,1015
35,177,0.00297,35.00000,29.00000,1162
35,193,0.00297,27.00000,37.00000,1060
35,209,0.00298,30.00000,34.00000,1082
35,225,0.00296,36.00000,28.00000,1150
35,241,0.00296,30.00000,34.00000,1088
35,257,0.00296,30.00000,34.00000,1083
35,273,0.00295,37.00000,27.00000,1178
35,289,0.00295,26.00000,38.00000,1029
35,305,0.00295,32.00000,32.00000,1143
35,321,0.00296,27.00000,37.00000,1055
35,337,0.00296,25.00000,39.00000,988
35,353,0.00296,35.00000,29.00000,1159
35,369,0.00296,33.00000,31.00000,1151
35,385,0.00296,35.00000,29.00000,1163
36,1,0.00311,28.00000,36.00000,1090
36,17,0.00304,29.00000,35.00000,1102
36,33,0.00295,35.00000,29.00000,1166
36,49,0.00295,34.00000,30.00000,1162
36,65,0.00291,32.00000,32.00000,1155
36,81,0.00287,28.00000,36.00000,1066
36,97,0.00290,26.00000,38.00000,1021
36,113,0.00292,27.00000,37.00000,1072
36,129,0.00293,36.00000,28.00000,1165
36,145,0.00294,30.00000,34.00000,1087
36,161,0.00294,26.00000,38.00000,1026
36,177,0.00294,28.00000,36.00000,1064
36,193,0.00294,36.00000,28.00000,1157
36,209,0.00295,32.00000,32.00000,1143
36,225,0.00294,37.00000,27.00000,1182
36,241,0.00293,32.00000,32.00000,1148
36,257,0.00293,36.00000,28.00000,1150
36,273,0.00292,35.00000,29.00000,1159
36,289,0.00293,28.00000,36.00000,1057
36,305,0.00293,35.00000,29.00000,1150
36,321,0.00293,36.00000,28.00000,1764
36,337,0.00294,33.00000,31.00000,1157
36,353,0.00295,28.00000,36.00000,3625
36,369,0.00294,28.00000,36.00000,3591
36,385,0.00294,34.00000,30.00000,3668
37,1,0.00242,34.00000,30.00000,1181
37,17,0.00283,34.00000,30.00000,1157
37,33,0.00289,29.00000,35.00000,1103
37,49,0.00293,36.00000,28.00000,1151
37,65,0.00291,37.00000,27.00000,3701
37,81,0.00289,33.00000,31.00000,1152
37,97,0.00289,27.00000,37.00000,1060
37,113,0.00290,32.00000,32.00000,1145
37,129,0.00291,34.00000,30.00000,1156
37,145,0.00291,33.00000,31.00000,1159
37,161,0.00290,28.00000,36.00000,1061
37,177,0.00289,37.00000,27.00000,1187
37,193,0.00291,26.00000,38.00000,1020
37,209,0.00292,30.00000,34.00000,1083
37,225,0.00293,31.00000,33.00000,1141
37,241,0.00292,30.00000,34.00000,1085
37,257,0.00294,25.00000,39.00000,989
37,273,0.00293,30.00000,34.00000,1087
37,289,0.00292,32.00000,32.00000,1143
37,305,0.00293,30.00000,34.00000,1750
37,321,0.00293,29.00000,35.00000,1090
37,337,0.00293,34.00000,30.00000,1150
37,353,0.00293,36.00000,28.00000,1149
37,369,0.00293,35.00000,29.00000,1156
37,385,0.00293,25.00000,39.00000,994
38,1,0.00353,26.00000,38.00000,1043
38,17,0.00281,30.00000,34.00000,1083
38,33,0.00286,26.00000,38.00000,1022
38,49,0.00292,25.00000,39.00000,999
38,65,0.00291,26.00000,38.00000,1023
38,81,0.00286,33.00000,31.00000,1156
38,97,0.00290,34.00000,30.00000,3687
38,113,0.00288,33.00000,31.00000,3667
38,129,0.00287,25.00000,39.00000,3517
38,145,0.00286,33.00000,31.00000,1152
38,161,0.00286,29.00000,35.00000,1100
38,177,0.00287,32.00000,32.00000,1142
38,193,0.00287,37.00000,27.00000,1188
38,209,0.00288,28.00000,36.00000,1060
38,225,0.00287,35.00000,29.00000,2852
38,241,0.00287,27.00000,37.00000,2372
38,257,0.00287,30.00000,34.00000,1086
38,273,0.00288,32.00000,32.00000,1153
38,289,0.00288,35.00000,29.00000,1169
38,305,0.00287,37.00000,27.00000,1192
38,321,0.00289,28.00000,36.00000,1063
38,337,0.00288,37.00000,27.00000,1192
38,353,0.00288,31.00000,33.00000,1137
38,369,0.00288,28.00000,36.00000,1059
38,385,0.00287,34.00000,30.00000,1153
39,1,0.00330,26.00000,38.00000,3546
39,17,0.00289,31.00000,33.00000,3672
39,33,0.00286,29.00000,35.00000,3634
39,49,0.00284,30.00000,34.00000,3612
39,65,0.00284,29.00000,35.00000,2914
39,81,0.00286,37.00000,27.00000,1175
39,97,0.00288,30.00000,34.00000,1077
39,113,0.00284,38.00000,26.00000,1205
39,129,0.00285,34.00000,30.00000,1155
39,145,0.00286,31.00000,33.00000,1136
39,161,0.00286,37.00000,27.00000,1188
39,177,0.00287,32.00000,32.00000,1152
39,193,0.00289,37.00000,27.00000,1195
39,209,0.00289,33.00000,31.00000,1148
39,225,0.00288,31.00000,33.00000,1120
39,241,0.00287,34.00000,30.00000,1145
39,257,0.00287,37.00000,27.00000,1185
39,273,0.00287,30.00000,34.00000,1086
39,289,0.00287,35.00000,29.00000,1163
39,305,0.00289,27.00000,37.00000,1068
39,321,0.00288,37.00000,27.00000,1182
39,337,0.00289,35.00000,29.00000,1165
39,353,0.00289,25.00000,39.00000,1001
39,369,0.00288,27.00000,37.00000,1062
39,385,0.00288,34.00000,30.00000,1154
40,1,0.00338,26.00000,38.00000,1013
40,17,0.00268,29.00000,35.00000,1093
40,33,0.00274,37.00000,27.00000,1180
40,49,0.00276,37.00000,27.00000,1187
40,65,0.00280,29.00000,35.00000,1102
40,81,0.00281,38.00000,26.00000,1201
40,97,0.00282,27.00000,37.00000,1061
40,113,0.00283,30.00000,34.00000,1083
40,129,0.00284,33.00000,31.00000,1157
40,145,0.00285,31.00000,33.00000,1135
40,161,0.00284,34.00000,30.00000,1162
40,177,0.00286,29.00000,35.00000,1099
40,193,0.00284,32.00000,32.00000,1149
40,209,0.00284,32.00000,32.00000,1145
40,225,0.00283,27.00000,37.00000,1059
40,241,0.00283,32.00000,32.00000,1145
40,257,0.00283,36.00000,28.00000,1150
40,273,0.00285,26.00000,38.00000,1021
40,289,0.00286,29.00000,35.00000,1100
40,305,0.00287,29.00000,35.00000,1094
40,321,0.00287,31.00000,33.00000,1133
40,337,0.00287,27.00000,37.00000,1060
40,353,0.00286,28.00000,36.00000,1062
40,369,0.00286,29.00000,35.00000,1097
40,385,0.00287,38.00000,26.00000,1224
41,1,0.00248,35.00000,29.00000,1190
41,17,0.00285,36.00000,28.00000,1158
41,33,0.00285,26.00000,38.00000,1026
41,49,0.00287,27.00000,37.00000,1062
41,65,0.00284,32.00000,32.00000,1151
41,81,0.00284,37.00000,27.00000,1187
41,97,0.00286,29.00000,35.00000,1103
41,113,0.00289,33.00000,31.00000,1161
41,129,0.00288,26.00000,38.00000,1021
41,145,0.00287,27.00000,37.00000,1058
41,161,0.00287,37.00000,27.00000,1193
41,177,0.00287,36.00000,28.00000,1158
41,193,0.00288,30.00000,34.00000,1083
41,209,0.00288,38.00000,26.00000,1221
41,225,0.00288,37.00000,27.00000,1191
41,241,0.00287,30.00000,34.00000,1070
41,257,0.00290,34.00000,30.00000,1159
41,273,0.00289,30.00000,34.00000,1076
41,289,0.00289,35.00000,29.00000,1156
41,305,0.00289,36.00000,28.00000,1151
41,321,0.00290,30.00000,34.00000,1084
41,337,0.00290,35.00000,29.00000,1161
41,353,0.00290,27.00000,37.00000,1059
41,369,0.00289,35.00000,29.00000,1162
41,385,0.00288,29.00000,35.00000,3616
42,1,0.00259,28.00000,36.00000,1044
42,17,0.00260,32.00000,32.00000,1142
42,33,0.00268,36.00000,28.00000,1151
42,49,0.00273,34.00000,30.00000,1155
42,65,0.00278,33.00000,31.00000,1155
42,81,0.00278,36.00000,28.00000,1157
42,97,0.00279,36.00000,28.00000,1156
42,113,0.00277,33.00000,31.00000,1157
42,129,0.00278,37.00000,27.00000,1190
42,145,0.00279,30.00000,34.00000,1058
42,161,0.00280,26.00000,38.00000,1016
42,177,0.00280,29.00000,35.00000,1097
42,193,0.00281,31.00000,33.00000,1138
42,209,0.00282,30.00000,34.00000,1085
42,225,0.00283,26.00000,38.00000,1019
42,241,0.00284,28.00000,36.00000,1061
42,257,0.00285,30.00000,34.00000,1083
42,273,0.00285,30.00000,34.00000,1088
42,289,0.00284,31.00000,33.00000,1141
42,305,0.00285,28.00000,36.00000,1059
42,321,0.00285,34.00000,30.00000,1155
42,337,0.00285,25.00000,39.00000,1001
42,353,0.00285,27.00000,37.00000,1066
42,369,0.00285,30.00000,34.00000,1088
42,385,0.00285,37.00000,27.00000,1194
43,1,0.00307,28.00000,36.00000,1083
43,17,0.00288,33.00000,31.00000,1155
43,33,0.00281,32.00000,32.00000,1151
43,49,0.00279,27.00000,37.00000,1064
43,65,0.00284,31.00000,33.00000,1141
43,81,0.00285,28.00000,36.00000,3584
43,97,0.00284,37.00000,27.00000,3727
43,113,0.00284,28.00000,36.00000,3594
43,129,0.00287,38.00000,26.00000,1220
43,145,0.00288,36.00000,28.00000,1155
43,161,0.00288,30.00000,34.00000,1085
43,177,0.00287,26.00000,38.00000,1021
43,193,0.00285,37.00000,27.00000,1192
43,209,0.00286,34.00000,30.00000,1160
43,225,0.00286,34.00000,30.00000,1161
43,241,0.00286,35.00000,29.00000,1158
43,257,0.00287,31.00000,33.00000,1130
43,273,0.00287,32.00000,32.00000,1146
43,289,0.00287,27.00000,37.00000,1060
43,305,0.00288,30.00000,34.00000,1081
43,321,0.00287,34.00000,30.00000,1155
43,337,0.00287,37.00000,27.00000,1189
43,353,0.00286,37.00000,27.00000,1185
43,369,0.00285,38.00000,26.00000,3763
43,385,0.00285,37.00000,27.00000,1190
44,1,0.00251,30.00000,34.00000,1108
44,17,0.00269,34.00000,30.00000,1155
44,33,0.00272,29.00000,35.00000,1100
44,49,0.00275,26.00000,38.00000,1023
44,65,0.00275,34.00000,30.00000,1163
44,81,0.00275,36.00000,28.00000,3672
44,97,0.00274,33.00000,31.00000,1162
44,113,0.00274,29.00000,35.00000,1104
44,129,0.00273,37.00000,27.00000,1190
44,145,0.00275,28.00000,36.00000,1064
44,161,0.00274,37.00000,27.00000,1191
44,177,0.00275,28.00000,36.00000,1062
44,193,0.00276,31.00000,33.00000,1132
44,209,0.00276,33.00000,31.00000,1152
44,225,0.00277,31.00000,33.00000,1135
44,241,0.00276,29.00000,35.00000,1098
44,257,0.00277,38.00000,26.00000,1218
44,273,0.00277,36.00000,28.00000,1159
44,289,0.00278,28.00000,36.00000,1066
44,305,0.00278,29.00000,35.00000,1106
44,321,0.00278,31.00000,33.00000,1140
44,337,0.00278,34.00000,30.00000,1161
44,353,0.00278,26.00000,38.00000,1024
44,369,0.00278,26.00000,38.00000,1026
44,385,0.00279,29.00000,35.00000,3635
45,1,0.00280,31.00000,33.00000,1170
45,17,0.00267,29.00000,35.00000,1099
45,33,0.00271,35.00000,29.00000,1166
45,49,0.00272,32.00000,32.00000,1150
45,65,0.00270,27.00000,37.00000,1066
45,81,0.00272,32.00000,32.00000,1135
45,97,0.00272,28.00000,36.00000,1067
45,113,0.00272,36.00000,28.00000,1146
45,129,0.00272,28.00000,36.00000,1059
45,145,0.00274,26.00000,38.00000,1016
45,161,0.00275,28.00000,36.00000,1061
45,177,0.00276,28.00000,36.00000,1060
45,193,0.00276,34.00000,30.00000,1159
45,209,0.00276,35.00000,29.00000,1173
45,225,0.00278,27.00000,37.00000,3597
45,241,0.00277,34.00000,30.00000,3685
45,257,0.00276,26.00000,38.00000,3534
45,273,0.00275,37.00000,27.00000,1185
45,289,0.00276,25.00000,39.00000,1002
45,305,0.00276,35.00000,29.00000,1166
45,321,0.00277,26.00000,38.00000,1027
45,337,0.00277,31.00000,33.00000,1131
45,353,0.00277,31.00000,33.00000,1139
45,369,0.00277,28.00000,36.00000,1056
45,385,0.00277,33.00000,31.00000,1157
46,1,0.00330,27.00000,37.00000,1102
46,17,0.00292,31.00000,33.00000,1141
46,33,0.00297,33.00000,31.00000,3682
46,49,0.00292,26.00000,38.00000,1022
46,65,0.00293,29.00000,35.00000,1100
46,81,0.00291,27.00000,37.00000,1066
46,97,0.00290,29.00000,35.00000,1102
46,113,0.00290,30.00000,34.00000,1085
46,129,0.00288,29.00000,35.00000,1103
46,145,0.00287,30.00000,34.00000,1089
46,161,0.00284,38.00000,26.00000,1222
46,177,0.00284,28.00000,36.00000,1057
46,193,0.00283,30.00000,34.00000,1084
46,209,0.00282,35.00000,29.00000,1160
46,225,0.00281,38.00000,26.00000,1220
46,241,0.00282,32.00000,32.00000,1148
46,257,0.00282,37.00000,27.00000,1188
46,273,0.00280,35.00000,29.00000,1166
46,289,0.00281,32.00000,32.00000,1151
46,305,0.00282,30.00000,34.00000,1088
46,321,0.00282,26.00000,38.00000,1027
46,337,0.00282,35.00000,29.00000,1165
46,353,0.00282,26.00000,38.00000,1028
46,369,0.00281,36.00000,28.00000,1146
46,385,0.00282,34.00000,30.00000,1163
47,1,0.00226,32.00000,32.00000,1141
47,17,0.00281,28.00000,36.00000,1055
47,33,0.00278,27.00000,37.00000,1057
47,49,0.00271,25.00000,39.00000,995
47,65,0.00273,36.00000,28.00000,1161
47,81,0.00276,30.00000,34.00000,1075
47,97,0.00275,36.00000,28.00000,1148
47,113,0.00276,30.00000,34.00000,1073
47,129,0.00275,29.00000,35.00000,1082
47,145,0.00274,31.00000,33.00000,1127
47,161,0.00274,38.00000,26.00000,1205
47,177,0.00275,27.00000,37.00000,1063
47,193,0.00276,35.00000,29.00000,1156
47,209,0.00276,36.00000,28.00000,1145
47,225,0.00276,35.00000,29.00000,1154
47,241,0.00274,33.00000,31.00000,1147
47,257,0.00275,30.00000,34.00000,1081
47,273,0.00275,34.00000,30.00000,1156
47,289,0.00276,26.00000,38.00000,1021
47,305,0.00276,26.00000,38.00000,1018
47,321,0.00275,35.00000,29.00000,1156
47,337,0.00276,32.00000,32.00000,1145
47,353,0.00276,36.00000,28.00000,1152
47,369,0.00276,36.00000,28.00000,1148
47,385,0.00275,35.00000,29.00000,1810
48,1,0.00201,38.00000,26.00000,1209
48,17,0.00269,30.00000,34.00000,1081
48,33,0.00275,33.00000,31.00000,1150
48,49,0.00279,27.00000,37.00000,1058
48,65,0.00274,37.00000,27.00000,1189
48,81,0.00274,26.00000,38.00000,1022
48,97,0.00275,29.00000,35.00000,1104
48,113,0.00276,26.00000,38.00000,1011
48,129,0.00276,35.00000,29.00000,1157
48,145,0.00278,31.00000,33.00000,1136
48,161,0.00276,36.00000,28.00000,1156
48,177,0.00277,33.00000,31.00000,1160
48,193,0.00275,34.00000,30.00000,1157
48,209,0.00275,31.00000,33.00000,1137
48,225,0.00276,37.00000,27.00000,1189
48,241,0.00275,30.00000,34.00000,1084
48,257,0.00276,27.00000,37.00000,1059
48,273,0.00277,27.00000,37.00000,1061
48,289,0.00277,29.00000,35.00000,1099
48,305,0.00278,36.00000,28.00000,1152
48,321,0.00278,27.00000,37.00000,1054
48,337,0.00278,34.00000,30.00000,1161
48,353,0.00278,34.00000,30.00000,1156
48,369,0.00277,38.00000,26.00000,1219
48,385,0.00276,33.00000,31.00000,1157
49,1,0.00281,26.00000,38.00000,1054
49,17,0.00255,37.00000,27.00000,1181
49,33,0.00280,26.00000,38.00000,1028
49,49,0.00277,26.00000,38.00000,1026
49,65,0.00270,31.00000,33.00000,1141
49,81,0.00272,34.00000,30.00000,1160
49,97,0.00271,36.00000,28.00000,1158
49,113,0.00271,37.00000,27.00000,1184
49,129,0.00273,26.00000,38.00000,1015
49,145,0.00273,34.00000,30.00000,1152
49,161,0.00272,33.00000,31.00000,1142
49,177,0.00274,29.00000,35.00000,1105
49,193,0.00275,26.00000,38.00000,1021
49,209,0.00276,28.00000,36.00000,1057
49,225,0.00276,28.00000,36.00000,1064
49,241,0.00277,25.00000,39.00000,1001
49,257,0.00277,31.00000,33.00000,1142
49,273,0.00278,34.00000,30.00000,1153
49,289,0.00278,36.00000,28.00000,1149
49,305,0.00278,32.00000,32.00000,1147
49,321,0.00278,36.00000,28.00000,1154
49,337,0.00278,38.00000,26.00000,1217
49,353,0.00278,26.00000,38.00000,1015
49,369,0.00278,35.00000,29.00000,1164
49,385,0.00278,32.00000,32.00000,1136
50,1,0.00297,28.00000,36.00000,1049
50,17,0.00266,36.00000,28.00000,1155
50,33,0.00263,29.00000,35.00000,1093
50,49,0.00268,31.00000,33.00000,1137
50,65,0.00269,38.00000,26.00000,1213
50,81,0.00268,36.00000,28.00000,1151
50,97,0.00267,36.00000,28.00000,1154
50,113,0.00267,33.00000,31.00000,1155
50,129,0.00269,33.00000,31.00000,1158
50,145,0.00271,34.00000,30.00000,1162
50,161,0.00271,27.00000,37.00000,1063
50,177,0.00272,33.00000,31.00000,1157
50,193,0.00272,33.00000,31.00000,1156
50,209,0.00272,31.00000,33.00000,1139
50,225,0.00272,26.00000,38.00000,1019
50,241,0.00272,36.00000,28.00000,1152
50,257,0.00274,33.00000,31.00000,1155
50,273,0.00275,33.00000,31.00000,1158
50,289,0.00275,27.00000,37.00000,1063
50,305,0.00275,33.00000,31.00000,1160
50,321,0.00275,26.00000,38.00000,1024
50,337,0.00275,28.00000,36.00000,1065
50,353,0.00276,31.00000,33.00000,1143
50,369,0.00276,27.00000,37.00000,1065
50,385,0.00276,38.00000,26.00000,1220
epoch,itr,loss,maskA,maskB,time_ms
1,1,0.45204,32.00000,32.00000,1039
1,17,0.21359,36.00000,28.00000,738
1,33,0.13860,27.00000,37.00000,697
1,49,0.10968,32.00000,32.00000,1113
1,65,0.09979,37.00000,27.00000,1173
1,81,0.09137,30.00000,34.00000,896
1,97,0.08580,26.00000,38.00000,1023
1,113,0.08096,38.00000,26.00000,1228
1,129,0.07699,27.00000,37.00000,1062
1,145,0.07359,26.00000,38.00000,1021
1,161,0.07069,33.00000,31.00000,1217
1,177,0.06786,31.00000,33.00000,1139
1,193,0.06487,27.00000,37.00000,1067
1,209,0.06183,33.00000,31.00000,1155
1,225,0.05889,35.00000,29.00000,1168
1,241,0.05604,36.00000,28.00000,1144
1,257,0.05338,29.00000,35.00000,1089
1,273,0.05090,33.00000,31.00000,1157
1,289,0.04863,30.00000,34.00000,1090
1,305,0.04653,29.00000,35.00000,1090
1,321,0.04461,27.00000,37.00000,1058
